trip_id,medallion_id,driver_name,driver_experience_years,vendor_name,vehicle_type,pickup_datetime,dropoff_datetime,trip_duration,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_distance,pickup_borough,dropoff_borough,passenger_count,rate_code,payment_type,store_and_fwd_flag,weather_condition,temperature_f,precipitation_in,wind_speed_mph,traffic_index,is_holiday,tolls_amount,extra_surcharge,mta_tax,improvement_surcharge,congestion_surcharge,tip_amount,total_amount,trip_rating,fare_amount
NYC-2023-400401,1728-H34,Driver 1549,1.0,VTS,Sedan,2023-12-18 21:04:00,2023-12-18 21:33:00,29m,40.691687,-74.161978,40.720241,-74.006914,18.36,New Jersey,Manhattan,1.0,Standard Rate,Credit Card,N,Snow,50.0,0.29,16.1,4.6,0,14.63,1.0,0.5,0.3,2.5,21.65,$123.37,5.0,82.79
NYC-2023-402179,4338-D66,Driver 1173,3.8,CMT,Sedan,2023-02-04 00:33:00,2023-02-04 00:54:00,21m,40.705742,-73.981238,40.768897,-73.980225,5.77,Brooklyn,Manhattan,4.0,,Credit Card,N,Rain,37.0,0.18,9.7,5.2,0,0.0,1.0,0.5,0.3,,8.2,$36.82,3.0,26.82
NYC-2023-400239,7656-G39,Driver 1691,3.9,VTS,Minivan,2023-09-24 14:29:00,2023-09-24 14:44:00,15m,40.740377,-73.981286,40.772135,-73.922368,5.09,Manhattan,Queens,,Standard Rate,CRD,N,clear,54.0,0.0,7.6,3.4,0,0.0,0.0,0.5,0.3,2.5,6.66,$33.98,3.0,24.02
NYC-2023-404558,7559-E63,Driver 1495,1.3,CMT,Sedan,2023-10-23 16:54:00,2023-10-23 17:16:00,22m,40.775111,-73.890501,40.770458,-73.944514,7.08,Queens,Manhattan,2.0,1,Cash,N,Clear,69.0,0.0,4.9,8.2,0,0.0,2.5,0.5,0.3,2.5,0.0,$31.37,4.0,25.57
NYC-2023-400125,1543-F14,Driver 1614,3.5,Verifone,SUV,2023-01-11 10:01:00,2023-01-11 10:23:00,22m,40.777056,-73.967036,40.774212,-73.892622,4.89,Manhattan,Queens,6.0,1,Credit Card,N,Snow,25.0,0.53,8.8,7.2,0,0.0,0.0,0.5,0.3,,3.85,$33.41,4.0,28.76
NYC-2023-404128,3998-F45,Driver 1122,7.1,VTS,Sedan,06/05/2023 23:34,2023-05-06 23:59:00,25m,40.772824,-73.960556,40.763779,-73.826123,10.75,Manhattan,Queens,1.0,1,CRD,N,Rain,60.0,0.15,5.6,4.7,0,0.0,1.0,0.5,0.3,2.5,9.85,$57.68,5.0,43.53
NYC-2023-401192,8701-H11,Driver 1090,7.0,VTS,Sedan,2023-09-14 22:53:00,2023-09-14 23:35:00,42m,40.622553,-73.781884,40.712293,-73.976733,18.09,Queens,Brooklyn,1.0,,CSH,N,Clear,50.0,0.0,8.8,4.4,0,2.53,1.0,0.5,0.3,2.5,0.0,$87.18,4.0,80.35
NYC-2023-401682,3237-E96,Driver 178,6.6,VTS,Sedan,2023-06-14 18:51:00,2023-06-14 19:26:00,35m,40.754528,-73.837273,40.716093,-74.003948,11.76,Queens,Manhattan,1.0,Standard Rate,Cash,N,Clear,78.0,0.0,4.6,4.9,0,0.0,2.5,0.5,0.3,2.5,0.0,$63.10,5.0,57.3
NYC-2023-403600,7340-B88,Driver 864,8.5,VTS,Hybrid,2023-07-16 16:50:00,2023-07-16 17:53:00,1h 3m,40.712215,-73.99855,40.631252,-73.782775,30.09,Brooklyn,Queens,1.0,,Cash,N,Rain,70.0,0.06,11.3,6.4,0,0.0,0.0,0.5,0.3,2.5,0.0,$95.49,4.0,92.19
NYC-2023-404583,1740-G57,Driver 644,13.7,VTS,Sedan,2023-11-24 03:15:00,2023-11-24 03:42:00,27m,40.741359,-73.975094,40.819351,-73.956396,10.81,Manhattan,Manhattan,1.0,Standard Rate,Credit Card,N,Clear,50.0,0.0,5.1,6.3,1,0.0,1.0,0.5,0.3,2.5,4.95,$42.67,5.0,33.42
NYC-2023-401535,5020-B57,Driver 1631,8.9,vts ,Sedan,2023-06-16 14:08:00,2023-06-16 14:54:00,46m,40.703527,-74.023756,40.657961,-73.762645,18.45,Manhattan,Queens,1.0,2,Credit Card,Y,Clear,81.0,0.0,1.7,3.5,0,0.0,0.0,0.5,0.3,2.5,8.0,$78.32,4.0,67.02
NYC-2023-402465,5346-E61,Driver 712,6.1,VTS,Sedan,2023-03-02 01:19:00,2023-03-02 01:38:00,19m,40.687468,-73.977473,40.776448,-73.934203,8.42,Brooklyn,Manhattan,1.0,,Cash,N,Clear,64.0,0.0,2.4,2.9,0,0.0,1.0,0.5,0.3,,0.0,$39.40,4.0,37.6
NYC-2023-402850,3997-A62,Driver 1751,3.7,CMT,Sedan,2023-03-05 20:29:00,2023-03-05 20:49:00,20m,40.752319,-73.974292,40.693386,-74.004249,6.35,Manhattan,Manhattan,4.0,Standard Rate,Cash,N,Rain,70.0,0.2,4.2,5.6,0,0.0,1.0,0.5,0.3,,0.0,$28.09,5.0,26.29
NYC-2023-404371,5409-F88,Driver 308,11.3,CMT,SUV,2023-03-07 23:23:00,2023-03-07 23:40:00,17m,40.768689,-73.918045,40.824939,-73.944882,8.5,Queens,Manhattan,2.0,,CRD,N,clear,45.0,0.0,3.0,3.3,0,0.0,1.0,0.5,0.3,,6.39,$33.11,4.0,24.92
NYC-2023-400638,3581-B91,Driver 916,7.0,CMT,Hybrid,2023-10-03 22:55:00,2023-10-03 23:01:00,6m,40.706708,-74.015438,40.691793,-74.002068,1.61,Manhattan,Brooklyn,,1,Credit Card,N,Fog,49.0,0.48,18.5,3.4,0,0.0,1.0,0.5,0.3,2.5,2.91,$18.69,4.0,11.48
NYC-2023-403240,3977-A95,Driver 7,2.8,VTS,Sedan,2023-01-23 17:25:00,2023-01-23 18:54:00,1h 29m,40.631529,-73.787987,40.827725,-73.955566,19.85,Queens,Manhattan,1.0,,CRD,N,Clear,29.0,0.0,11.5,9.0,0,0.0,2.5,0.5,0.3,,13.34,$83.56,4.0,66.92
NYC-2023-401482,9109-G54,Driver 229,10.1,CMT,Sedan,2023-07-05 13:34:00,2023-07-05 13:53:00,19m,40.762323,-73.923131,40.750104,-74.003172,6.46,Queens,Manhattan,2.0,1,CSH,N,Rain,70.0,0.06,10.7,2.0,0,7.17,0.0,0.5,0.3,2.5,0.0,$38.19,3.0,27.72
NYC-2023-403635,4032-E85,Driver 919,5.2,CMT,Sedan,2023-03-12 23:32:00,2023-03-12 23:48:00,16m,40.701161,-74.007833,40.738701,-73.96499,4.32,Manhattan,Manhattan,5.0,,Cash,N,Clear,54.0,0.0,18.5,6.4,0,0.0,1.0,0.5,0.3,,0.0,$24.00,4.0,22.2
NYC-2023-401342,9175-D39,Driver 1009,5.3,Verifone,Minivan,2023-08-26 18:03:00,2023-08-26 18:11:00,8m,40.772992,-73.880711,40.75506,-73.839739,3.13,Queens,Queens,1.0,1,Credit Card,N,Clear,88.0,0.0,3.2,5.4,0,6.67,0.0,0.5,0.3,2.5,3.1,$28.56,4.0,15.49
NYC-2023-402971,2513-A70,Driver 1104,10.6,CMT,SUV,25/05/2023 18:15,2023-05-25 18:52:00,37m,40.682241,-73.996586,40.772397,-73.921953,11.37,Brooklyn,Queens,3.0,1,Credit Card,N,Clear,32.0,0.0,10.7,8.1,0,0.0,2.5,0.5,0.3,2.5,7.51,$53.06,5.0,39.75
NYC-2023-404498,8125-B55,Driver 312,1.5,CMT,Minivan,2023-04-19 19:54:00,2023-04-19 20:07:00,13m,40.752218,-73.995601,40.76322,-73.965524,2.15,Manhattan,Manhattan,1.0,1,Credit Card,N,Rain,56.0,0.14,14.7,10.0,0,0.0,2.5,0.5,0.3,2.5,2.06,$22.82,4.0,14.96
NYC-2023-401792,3325-F10,Driver 1557,11.2,CMT,Sedan,2023-10-13 21:29:00,2023-10-13 21:53:00,24m,40.715037,-74.001248,40.798513,-73.961542,8.14,Brooklyn,Manhattan,4.0,Standard Rate,Cash,N,Rain,37.0,0.23,1.3,6.8,0,0.0,1.0,0.5,0.3,2.5,0.0,$40.31,4.0,36.01
NYC-2023-400155,7662-B96,Driver 1407,6.1,CMT,Sedan,2023-04-10 03:09:00,2023-04-10 03:23:00,14m,40.673644,-73.978114,40.743205,-73.993707,7.01,Brooklyn,Manhattan,4.0,,CRD,N,Clear,66.0,,20.8,1.0,0,0.0,1.0,0.5,0.3,2.5,3.77,$33.03,4.0,24.96
NYC-2023-404207,5942-A93,Driver 1793,11.7,Verifone,SUV,2023-12-18 23:24:00,2023-12-18 23:50:00,26m,40.769358,-73.962427,40.762595,-73.842636,12.6,Manhattan,Queens,1.0,,Credit Card,N,Clear,38.0,0.0,9.9,,0,5.11,1.0,0.5,0.3,2.5,9.82,$56.71,4.0,37.48
NYC-2023-402501,2773-C98,Driver 400,8.6,Verifone,Sedan,2023-09-11 09:17:00,2023-09-11 11:02:00,1h 45m,40.693808,-74.168546,40.639855,-73.758194,46.35,New Jersey,Queens,4.0,,CRD,N,clear,36.0,0.0,2.5,5.9,0,14.12,2.5,0.5,0.3,2.5,26.06,$132.68,3.0,86.7
NYC-2023-402472,4098-E64,Driver 1181,5.0,VTS,SUV,19/04/2023 20:21,2023-04-19 21:06:00,45m,40.747644,-73.96186,40.629582,-73.792093,17.37,Manhattan,Queens,1.0,,Credit Card,N,Clear,64.0,0.0,4.0,4.5,0,0.0,1.0,0.5,0.3,2.5,10.36,$90.30,5.0,75.64
NYC-2023-402888,1786-A81,Driver 1216,2.0,Verifone,SUV,2023-02-10 07:19:00,2023-02-10 07:33:00,14m,40.723663,-73.948426,40.74544,-73.985769,3.77,Brooklyn,Manhattan,1.0,1,Credit Card,N,Snow,19.0,0.08,12.2,7.0,0,0.0,2.5,0.5,0.3,,4.83,$26.75,3.0,18.62
NYC-2023-400667,7367-C84,Driver 753,10.4,cmt,Sedan,2023-08-25 08:21:00,2023-08-25 09:37:00,1h 16m,40.626615,-73.793721,40.829365,-73.947713,36.29,Queens,Manhattan,1.0,JFK Flat Fare,CRD,N,Clear,81.0,0.0,12.0,6.1,0,3.72,2.5,0.5,0.3,2.5,17.01,$109.90,5.0,83.37
NYC-2023-402005,6798-A85,Driver 119,4.0,VTS,SUV,2023-09-03 04:01:00,2023-09-03 04:32:00,31m,40.789821,-73.867332,40.712839,-74.01581,0.0,Queens,Manhattan,1.0,Standard Rate,Credit Card,N,Clear,71.0,0.0,3.4,3.1,0,0.0,1.0,0.5,0.3,2.5,11.26,$74.21,4.0,58.65
NYC-2023-402631,7046-D79,Driver 1266,2.9,VTS,Sedan,2023-09-08 08:23:00,2023-09-08 09:17:00,54m,40.71463,-74.020102,40.827294,-73.892841,23.93,Manhattan,Bronx,1.0,1,Credit Card,N,Rain,67.0,0.07,1.0,8.7,0,0.0,2.5,0.5,0.3,2.5,13.58,$92.83,5.0,73.45
NYC-2023-404999,8239-G62,Driver 1105,2.6,CMT,Sedan,2023-12-20 07:36:00,2023-12-20 08:48:00,1h 12m,40.738118,-73.985877,40.649156,-73.753056,31.38,Manhattan,Queens,2.0,JFK Flat Fare,Credit Card,N,Snow,39.0,0.02,11.4,10.0,0,3.92,2.5,0.5,0.3,2.5,19.96,$99.69,4.0,70.01
NYC-2023-402603,4535-B26,Driver 1730,11.7,VTS,SUV,2023-01-21 06:18:00,2023-01-21 06:37:00,19m,40.713248,-73.965608,40.772871,-73.95353,5.13,Brooklyn,Manhattan,1.0,,Credit Card,N,Clear,32.0,0.0,12.5,4.2,0,0.0,0.0,0.5,0.3,,3.39,$28.17,5.0,23.98
NYC-2023-402926,8689-G10,Driver 460,5.6,vts ,Sedan,2023-04-25 22:04:00,2023-04-25 22:25:00,21m,40.780764,-73.881564,40.70369,-73.955179,8.31,Queens,Brooklyn,3.0,,Cash,N,Fog,51.0,0.31,7.8,4.9,0,0.0,1.0,0.5,0.3,2.5,0.0,$41.16,5.0,36.86
NYC-2023-402314,3140-H65,Driver 1523,1.7,Verifone,Sedan,2023-07-26 11:43:00,2023-07-26 12:20:00,37m,40.755389,-73.833996,40.70007,-74.011577,12.92,Queens,Manhattan,1.0,1,CSH,N,Clear,89.0,0.0,14.4,4.7,0,0.0,0.0,0.5,0.3,2.5,0.0,$56.72,4.0,53.42
NYC-2023-401616,5432-F46,Driver 799,1.5,vts ,Sedan,2023-12-31 04:38:00,2023-12-31 04:59:00,21m,40.759737,-73.99347,40.682219,-74.012773,8.05,Manhattan,Manhattan,1.0,1,CSH,N,Snow,34.0,0.27,6.8,3.4,0,0.0,1.0,0.5,0.3,2.5,0.0,$34.55,4.0,30.25
NYC-2023-401211,8636-E75,Driver 1160,2.4,CMT,Minivan,2023-01-18 23:18:00,2023-01-18 23:29:00,11m,40.701854,-73.960541,40.736457,-73.967561,3.74,Brooklyn,Manhattan,1.0,,Credit Card,N,Clear,27.0,0.0,2.6,5.1,0,0.0,1.0,0.5,0.3,,4.12,$25.56,5.0,19.64
NYC-2023-402540,5221-G60,Driver 1503,5.2,CMT,Sedan,28/12/2023 08:24,2023-12-28 09:24:00,1h 0m,40.641954,-73.770028,40.702578,-73.964338,27.29,Queens,Brooklyn,1.0,,Credit Card,N,clear,27.0,0.0,2.0,7.8,0,0.0,2.5,0.5,0.3,2.5,26.53,$115.94,5.0,83.61
NYC-2023-402389,9477-H70,Driver 62,3.8,VTS,Hybrid,2023-06-07 03:48:00,2023-06-07 04:02:00,14m,40.69951,-73.979077,40.747202,-73.994496,4.09,Brooklyn,Manhattan,2.0,1,Credit Card,N,Clear,83.0,0.0,5.1,2.9,0,0.0,1.0,0.5,0.3,2.5,3.3,$26.66,3.0,19.06
NYC-2023-404856,3186-H29,Driver 605,10.7,CMT,Minivan,2023-10-19 18:52:00,2023-10-19 19:57:00,1h 5m,40.715994,-74.016753,40.626146,-73.779125,31.25,Manhattan,Queens,2.0,2,Credit Card,N,clear,75.0,0.0,10.6,8.1,0,0.0,2.5,0.5,0.3,2.5,15.55,$91.37,4.0,70.02
NYC-2023-403511,1928-E92,Driver 638,3.6,CMT,Sedan,2023-02-02 00:49:00,2023-02-02 00:54:00,5m,40.715356,-74.014576,40.702396,-74.003168,1.5,Manhattan,Brooklyn,1.0,1,Cash,N,Clear,42.0,0.0,9.4,4.4,0,0.0,1.0,0.5,0.3,,0.0,$10.71,5.0,8.91
NYC-2023-401992,4083-B59,Driver 715,0.5,CMT,Sedan,13/07/2023 07:40,2023-07-13 08:17:00,37m,40.715117,-74.021826,40.819397,-73.913607,11.72,Manhattan,Bronx,1.0,,Cash,N,Fog,76.0,0.35,3.1,7.7,0,0.0,2.5,0.5,0.3,2.5,0.0,$56.28,5.0,50.48
NYC-2023-400020,2348-G80,Driver 120,4.4,cmt,Sedan,2023-10-14 04:30:00,2023-10-14 04:59:00,29m,40.774076,-73.884513,40.69928,-74.016675,11.47,Queens,Manhattan,,Negotiated,Credit Card,N,Clear,42.0,0.0,11.5,3.8,0,6.09,1.0,0.5,0.3,2.5,4.21,$50.54,4.0,35.94
NYC-2023-403557,2371-B39,Driver 896,4.9,cmt,Sedan,2023-03-26 16:04:00,2023-03-26 16:58:00,54m,40.673926,-74.174616,40.778933,-73.984169,18.88,New Jersey,Manhattan,4.0,3,CRD,N,Rain,52.0,0.37,5.5,6.0,0,14.25,0.0,0.5,0.3,,0.0,$106.67,5.0,91.62
NYC-2023-402159,8768-G92,Driver 110,7.5,VTS,Hybrid,2023-07-11 13:53:00,2023-07-11 14:30:00,37m,40.823711,-73.911879,40.688737,-73.930924,12.64,Bronx,Brooklyn,1.0,Standard Rate,Credit Card,N,Fog,86.0,0.26,8.5,5.9,0,0.0,0.0,0.5,0.3,2.5,14.05,$69.51,4.0,52.16
NYC-2023-400804,7879-B51,Driver 21,2.0,cmt,Hybrid,30/04/2023 00:20,2023-04-30 00:48:00,28m,40.69379,-73.986019,40.753197,-74.008639,9.83,Brooklyn,Manhattan,3.0,,Cash,N,Rain,61.0,0.52,1.7,7.1,0,0.0,1.0,0.5,0.3,2.5,0.0,$32.16,4.0,27.86
NYC-2023-400495,5782-B82,Driver 1084,9.0,VTS,Sedan,2023-06-04 06:51:00,2023-06-04 07:05:00,14m,40.758264,-73.980256,40.713662,-74.000392,7.11,Manhattan,Manhattan,1.0,1,CSH,N,Clear,68.0,0.0,3.9,6.8,0,0.0,0.0,0.5,0.3,2.5,0.0,$24.09,4.0,20.79
NYC-2023-401450,4779-C67,Driver 1780,4.7,Verifone,Sedan,2023-07-20 07:07:00,2023-07-20 07:52:00,45m,40.684731,-74.171712,40.681415,-73.968043,15.12,New Jersey,Brooklyn,1.0,,CRD,N,Clear,75.0,0.0,5.8,6.7,0,14.96,2.5,0.5,0.3,2.5,18.31,$121.90,5.0,82.83
NYC-2023-401796,2227-C91,Driver 941,5.7,Verifone,Sedan,2023-08-23 00:12:00,2023-08-23 00:27:00,15m,40.712722,-73.974345,40.766337,-73.986696,5.74,Brooklyn,Manhattan,1.0,,Cash,N,Clear,70.0,0.0,4.1,4.3,0,0.0,1.0,0.5,0.3,2.5,0.0,$31.31,4.0,27.01
NYC-2023-404544,6115-F20,Driver 1056,0.8,VTS,Minivan,2023-02-15 20:07:00,2023-02-15 20:40:00,33m,40.789968,-73.947627,40.69863,-74.01456,9.73,Manhattan,Manhattan,1.0,,Credit Card,N,Clear,60.0,0.0,16.4,5.7,0,0.0,1.0,0.5,0.3,,9.59,$50.21,3.0,38.82
NYC-2023-402747,1872-C55,Driver 636,1.8,CMT,Minivan,04/01/2023 10:38,2023-01-04 10:58:00,20m,40.75975,-73.9883,40.775629,-73.931809,4.61,Manhattan,Queens,4.0,1,CRD,N,Rain,22.0,0.19,8.4,6.8,0,0.0,0.0,0.5,0.3,,3.4,$28.92,4.0,24.72
NYC-2023-403945,9665-G80,Driver 1542,0.8,CMT,Sedan,2023-05-07 01:39:00,2023-05-07 01:47:00,8m,40.785807,-73.969333,40.812254,-73.957143,2.49,Manhattan,Manhattan,1.0,1,Credit Card,N,Clear,50.0,0.0,4.3,3.8,0,0.0,1.0,0.5,0.3,2.5,3.82,$22.93,5.0,14.81
NYC-2023-403124,9078-C74,Driver 1669,6.1,Verifone,SUV,26/07/2023 21:43,2023-07-26 22:35:00,52m,40.636948,-73.770802,40.706481,-74.009826,16.15,Queens,Manhattan,1.0,2,Credit Card,N,Clear,81.0,0.0,10.5,6.7,0,0.0,1.0,0.5,0.3,2.5,11.86,$85.28,4.0,69.12
NYC-2023-403529,4503-E68,Driver 956,4.9,VTS,SUV,2023-10-01 22:41:00,2023-10-01 23:31:00,50m,40.631581,-73.777142,40.692779,-74.001329,15.32,Queens,Brooklyn,2.0,1,CRD,N,Clear,30.0,0.0,1.3,6.2,0,0.0,1.0,0.5,0.3,2.5,15.08,$86.71,4.0,67.33
NYC-2023-404987,6308-B77,Driver 180,4.2,VTS,Sedan,2023-10-11 04:46:00,2023-10-11 05:54:00,1h 8m,40.772011,-73.832703,0.0,0.0,28.38,Queens,Staten Island,1.0,Nassau/Westchester,No Charge,N,Clear,50.0,0.0,7.0,3.7,0,11.42,1.0,0.5,0.3,2.5,0.0,$213.50,5.0,197.78
NYC-2023-404253,6747-E71,Driver 459,0.6,CMT,SUV,03/02/2023 20:27,2023-02-03 21:49:00,1h 22m,40.849933,-73.902637,40.585103,-74.148133,31.69,Bronx,Staten Island,1.0,4,Credit Card,N,Fog,39.0,0.07,8.0,4.6,0,11.28,1.0,0.5,0.3,,43.43,$322.40,4.0,265.89
NYC-2023-402282,7975-B26,Driver 282,6.4,VTS,SUV,30/09/2023 19:33,2023-09-30 19:55:00,22m,40.767333,-73.979985,40.700668,-73.999483,7.19,Manhattan,Manhattan,,,Cash,N,clear,61.0,0.0,1.7,3.7,0,0.0,0.0,0.5,0.3,2.5,0.0,$37.09,5.0,33.79
NYC-2023-404669,6997-G86,Driver 121,18.1,Verifone,Hybrid,2023-01-13 00:30:00,2023-01-13 00:52:00,22m,40.75958,-73.994639,40.693245,-73.974002,6.37,Manhattan,Brooklyn,1.0,,Credit Card,N,Clear,34.0,0.0,11.0,5.4,0,0.0,1.0,0.5,0.3,,9.32,$41.66,4.0,30.54
NYC-2023-402406,5520-H32,Driver 129,3.6,Verifone,SUV,2023-09-21 06:25:00,2023-09-21 06:50:00,25m,-73.989128,40.686988,40.768145,-73.934544,9.63,Brooklyn,Manhattan,6.0,1,Cash,N,Clear,51.0,0.0,13.9,5.2,0,0.0,0.0,0.5,0.3,2.5,0.0,$47.02,5.0,43.72
NYC-2023-404897,8203-C67,Driver 1059,1.3,Verifone,Sedan,2023-10-13 07:16:00,2023-10-13 07:38:00,22m,40.779943,-73.961654,40.757224,-73.986425,2.99,Manhattan,Manhattan,1.0,1,Credit Card,N,RAIN,66.0,0.01,17.4,9.5,0,0.0,2.5,0.5,0.3,2.5,6.13,$32.13,5.0,20.2
NYC-2023-404866,4812-C91,Driver 543,20.3,Verifone,Sedan,2023-10-18 20:17:00,2023-10-18 20:49:00,32m,40.719603,-74.005373,40.815621,-73.948604,11.04,Manhattan,Manhattan,3.0,,Cash,N,Clear,67.0,0.0,4.3,5.6,0,0.0,1.0,0.5,0.3,2.5,0.0,$52.45,4.0,48.15
NYC-2023-400676,8304-C82,Driver 1466,6.3,CMT,Minivan,2023-01-22 14:09:00,2023-01-22 14:33:00,24m,40.690021,-73.988297,40.770846,-73.923389,14.16,Brooklyn,Queens,1.0,,CSH,N,clear,45.0,0.0,12.0,6.0,0,0.0,0.0,0.5,0.3,,0.0,$37.53,3.0,36.73
NYC-2023-404736,4953-E30,Driver 1020,8.0,Verifone,Sedan,2023-12-31 12:50:00,2023-12-31 13:21:00,31m,40.677167,-73.982071,40.779951,-73.881279,12.56,Brooklyn,Queens,2.0,1,CRD,N,Clear,33.0,0.0,1.0,4.8,0,0.0,0.0,0.5,0.3,2.5,13.35,$59.29,5.0,42.64
NYC-2023-401815,5426-F56,Driver 482,11.1,CMT,Sedan,2023-02-17 14:14:00,2023-02-17 14:34:00,20m,40.722572,-74.01822,40.750605,-73.930286,6.32,Manhattan,Queens,2.0,1,Credit Card,N,Rain,50.0,0.39,7.3,4.9,0,0.0,0.0,0.5,0.3,,7.97,$35.66,5.0,26.89
NYC-2023-401120,9538-B90,Driver 1284,8.3,VTS,Hybrid,2023-07-25 14:18:00,2023-07-25 14:32:00,14m,40.746186,-73.973875,40.694531,-73.999538,4.58,Manhattan,Brooklyn,1.0,,Cash,N,Clear,88.0,0.0,6.9,4.7,0,0.0,0.0,0.5,0.3,2.5,0.0,$29.14,4.0,25.84
NYC-2023-400343,6136-D98,Driver 777,3.1,VERIFONE,Sedan,2023-09-12 17:10:00,2023-09-12 17:41:00,31m,40.784628,-73.864076,40.747137,-73.987581,14.37,Queens,Manhattan,1.0,1,Credit Card,N,Clear,61.0,0.0,3.4,7.5,0,0.0,2.5,0.5,0.3,2.5,6.48,$52.98,5.0,40.7
NYC-2023-401747,6432-D20,Driver 1518,2.5,CMT,Sedan,2023-11-15 10:42:00,2023-11-15 11:23:00,41m,40.830304,-73.911211,40.693834,-74.00744,13.12,Bronx,Brooklyn,2.0,,Credit Card,N,Clear,45.0,0.0,9.4,6.5,0,0.0,0.0,0.5,0.3,2.5,7.36,$61.79,5.0,51.13
NYC-2023-403334,6802-G22,Driver 1378,4.5,VTS,Sedan,19/06/2023 18:24,2023-06-19 18:52:00,28m,40.76441,-73.817996,40.757648,-73.950323,8.43,Queens,Manhattan,2.0,1,Credit Card,N,clear,86.0,0.0,8.3,8.3,0,0.0,2.5,0.5,0.3,2.5,5.41,$47.00,5.0,35.79
NYC-2023-402015,7767-B57,Driver 50,1.6,VTS,Minivan,2023-08-20 12:55:00,2023-08-20 13:30:00,35m,40.692556,-73.993369,40.819279,-73.966581,12.98,Manhattan,Manhattan,1.0,,Credit Card,N,Clear,75.0,0.0,10.4,5.3,0,0.0,0.0,0.5,0.3,2.5,6.43,$64.96,5.0,55.23
NYC-2023-404425,7521-G27,Driver 233,5.3,vts ,Hybrid,2023-03-24 12:27:00,2023-03-24 12:47:00,20m,40.817831,-73.938852,40.760356,-73.991249,7.07,Manhattan,Manhattan,1.0,,Cash,N,Rain,49.0,0.12,12.9,4.8,0,0.0,0.0,0.5,0.3,,0.0,$34.22,5.0,33.42
NYC-2023-403131,8596-A52,Driver 855,2.8,cmt,Sedan,2023-09-30 17:08:00,2023-09-30 17:55:00,47m,40.682186,-73.971739,40.83097,-73.90276,15.88,Brooklyn,Bronx,1.0,Standard Rate,CSH,N,Rain,76.0,0.22,5.6,5.8,0,0.0,0.0,0.5,0.3,2.5,0.0,$71.81,5.0,68.51
NYC-2023-400083,4633-E25,Driver 1254,3.4,VTS,Minivan,2023-02-01 00:45:00,2023-02-01 01:11:00,26m,40.698068,-73.963218,40.75853,-73.992294,6.7,Brooklyn,Manhattan,2.0,1,CRD,N,Clear,34.0,0.0,9.7,4.6,0,0.0,1.0,0.5,0.3,,8.3,$39.60,4.0,29.5
NYC-2023-400645,2476-C34,Driver 200,7.1,VTS,Hybrid,2023-07-18 16:52:00,2023-07-18 17:49:00,57m,40.693502,-74.02284,40.810618,-73.934514,22.51,Manhattan,Manhattan,1.0,1,Credit Card,N,Fog,77.0,0.92,12.3,8.5,0,6.8,2.5,0.5,0.3,2.5,9.53,$89.94,4.0,67.81
NYC-2023-400246,7905-C25,Driver 1279,17.3,CMT,Sedan,2023-09-09 11:29:00,2023-09-09 11:59:00,30m,40.764668,-73.873002,40.689361,-73.990841,10.47,Queens,Brooklyn,1.0,1,Credit Card,N,Fog,59.0,0.29,2.5,4.3,0,0.0,0.0,0.5,0.3,2.5,11.79,$55.05,5.0,39.96
NYC-2023-403021,9257-G49,Driver 950,15.6,VTS,SUV,2023-07-21 02:25:00,2023-07-21 02:53:00,28m,40.708661,-74.001939,40.828448,-73.923796,19.51,Manhattan,Bronx,1.0,Standard Rate,Credit Card,N,Clear,78.0,0.0,27.5,1.5,0,0.0,1.0,0.5,0.3,2.5,15.0,$70.13,4.0,50.83
NYC-2023-401420,8820-B96,Driver 1405,7.6,VTS,Sedan,2023-12-03 06:17:00,2023-12-03 06:40:00,23m,40.825132,-73.903233,40.761999,-73.983297,8.38,Bronx,Manhattan,1.0,,Credit Card,N,Snow,34.0,0.19,2.5,5.5,0,3.43,0.0,0.5,0.3,2.5,7.9,$47.96,4.0,33.33
NYC-2023-404368,9714-G14,Driver 217,4.3,CMT,SUV,2023-04-02 11:08:00,2023-04-02 11:27:00,,40.743449,-73.972687,40.683926,-74.008224,6.18,Manhattan,Manhattan,1.0,,Cash,N,Clear,52.0,0.0,3.5,3.7,0,0.0,0.0,0.5,0.3,2.5,0.0,$29.44,5.0,26.14
NYC-2023-403079,1253-F51,Driver 668,3.4,VTS,Sedan,2023-06-30 16:41:00,2023-06-30 17:58:00,1h 17m,40.74459,-73.993572,40.642226,-73.762917,32.36,Manhattan,Queens,1.0,,Credit Card,N,Fog,81.0,0.23,4.9,6.9,0,0.0,2.5,0.5,0.3,2.5,16.82,$96.30,5.0,73.68
NYC-2023-401242,4861-B58,Driver 1273,13.3,VTS,Hybrid,2023-04-09 15:13:00,2023-04-09 15:39:00,26m,40.703394,-74.005755,40.767759,-73.938798,12.6,Manhattan,Queens,1.0,Standard Rate,Credit Card,N,Clear,76.0,0.0,6.9,4.2,0,0.0,0.0,0.5,0.3,2.5,10.05,$48.27,5.0,34.92
NYC-2023-401519,3174-C66,Driver 1334,8.5,CMT,Sedan,2023-05-17 09:27:00,2023-05-17 10:41:00,1h 14m,40.749928,-73.983243,40.579621,-74.150509,22.22,Manhattan,Staten Island,1.0,4,No Charge,N,Clear,59.0,0.0,4.1,7.9,0,11.86,2.5,0.5,0.3,2.5,0.0,$193.71,4.0,176.05
